LotFrontage,LotArea,LandContour,BldgType,HouseStyle,OverallQual,OverallCond,RoofStyle,MasVnrArea,ExterQual,ExterCond,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Fireplaces,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,SalePrice
78,12090,Lvl,1Fam,SLvl,6,7,Hip,74,TA,TA,Gd,TA,No,Unf,0,Unf,0,585,585,Ex,1140,728,0,1868,0,0,3,1,3,1,TA,7,1,1984,Fin,2,477,TA,TA,268,112,0,0,147,0,0,178000
65,8125,Lvl,1Fam,2Story,7,5,Gable,0,Gd,TA,Gd,TA,No,Unf,0,Unf,0,756,756,Ex,756,797,0,1553,0,0,2,1,3,1,Gd,6,0,2005,RFn,2,615,TA,TA,0,45,0,0,0,0,0,186500
,12328,Lvl,1Fam,SLvl,6,5,Gable,335,TA,TA,TA,TA,Av,GLQ,539,Unf,0,473,1012,TA,1034,0,0,1034,1,0,1,0,3,1,TA,6,0,1976,Unf,3,888,TA,TA,0,0,0,0,0,0,0,169900
60,9600,Lvl,1Fam,2.5Unf,6,5,Gable,0,TA,TA,Gd,TA,No,Rec,319,Unf,0,416,735,Fa,1134,924,0,2058,0,0,1,1,3,1,TA,8,1,1950,Unf,2,396,Fa,Fa,0,0,259,0,0,0,0,129500
60,7200,Lvl,1Fam,1Story,5,7,Gable,0,TA,TA,TA,TA,No,BLQ,534,Rec,96,246,876,TA,988,0,0,988,0,0,1,0,3,1,TA,6,0,1950,Unf,1,276,TA,TA,0,80,0,0,0,0,0,119000
93,11160,Lvl,1Fam,1Story,7,5,Hip,0,Gd,TA,TA,TA,No,ALQ,1065,Unf,0,1045,2110,Ex,2110,0,0,2110,1,0,2,1,3,1,Ex,8,2,1968,Fin,2,522,TA,TA,0,0,0,0,0,0,0,244000
,3136,Lvl,TwnhsE,1Story,7,5,Gable,163,Gd,TA,Gd,TA,No,Unf,0,Unf,0,1405,1405,Ex,1405,0,0,1405,0,0,2,0,2,1,Gd,6,1,2003,RFn,2,478,TA,TA,148,36,0,0,0,0,0,171750
62,9858,Lvl,1Fam,1Story,5,6,Gable,0,TA,TA,TA,TA,No,BLQ,510,Unf,0,354,864,TA,874,0,0,874,1,0,1,0,3,1,TA,5,0,1968,RFn,1,288,TA,TA,33,0,0,0,0,0,600,130000
,17542,Lvl,1Fam,2Story,7,7,Gable,0,Gd,TA,TA,TA,Gd,LwQ,125,ALQ,1031,36,1192,TA,1516,651,0,2167,1,0,2,1,3,1,Gd,9,2,1974,RFn,2,518,TA,TA,220,47,0,0,0,0,0,294000
60,6931,Lvl,1Fam,2Story,7,5,Gable,92,Gd,TA,Gd,TA,No,Unf,0,Unf,0,746,746,Ex,760,896,0,1656,0,0,2,1,3,1,Gd,7,1,2003,Fin,2,397,TA,TA,178,128,0,0,0,0,0,165400
52,6240,Lvl,1Fam,1.5Fin,6,6,Gable,0,TA,TA,TA,Fa,No,LwQ,425,Unf,0,459,884,TA,959,408,0,1367,0,0,1,0,3,1,TA,6,1,1978,Unf,1,560,TA,TA,0,0,0,0,120,0,0,127500
91,14303,Lvl,1Fam,1Story,8,5,Hip,554,Gd,TA,Gd,TA,Gd,GLQ,1314,Unf,0,672,1986,Ex,1987,0,0,1987,1,0,2,0,2,1,Gd,7,1,1994,Fin,2,691,TA,TA,262,36,0,0,0,0,0,301500
56,4060,Lvl,1Fam,1Story,5,8,Gable,0,TA,TA,Fa,TA,No,Unf,0,Unf,0,864,864,Ex,864,0,0,864,0,0,1,0,2,1,TA,4,0,,,0,0,,,0,96,0,0,0,0,0,99900
59,9587,Lvl,1Fam,SLvl,7,5,Gable,182,Gd,TA,Gd,TA,Gd,GLQ,655,Unf,0,201,856,Ex,1166,0,0,1166,1,0,2,0,2,1,Gd,5,0,2005,Fin,2,400,TA,TA,212,0,0,0,0,0,0,190000
65,9750,Lvl,1Fam,1Story,6,8,Gable,0,TA,TA,Gd,TA,No,ALQ,602,LwQ,438,14,1054,Gd,1054,0,0,1054,1,0,1,1,3,1,TA,6,0,1969,Unf,2,460,TA,TA,180,0,0,0,80,0,0,151000
,24682,Lvl,1Fam,2Story,6,5,Gable,0,TA,TA,Gd,TA,No,Unf,0,Unf,0,841,841,Ex,892,783,0,1675,0,0,2,1,3,1,TA,7,1,1999,Fin,2,502,TA,TA,0,103,0,0,0,0,0,181000
80,9600,Lvl,1Fam,1Story,5,6,Hip,0,TA,TA,TA,TA,No,Rec,504,Unf,0,546,1050,Gd,1050,0,0,1050,0,0,1,0,2,1,TA,5,0,1956,Unf,1,338,TA,TA,0,0,0,0,0,0,0,128900
,11250,Lvl,1Fam,1.5Fin,4,5,Gable,0,TA,TA,TA,TA,Av,Unf,0,Unf,0,1104,1104,Ex,1104,684,0,1788,1,0,1,0,5,1,TA,8,2,1957,Unf,1,304,TA,TA,120,0,0,0,0,0,0,161500
60,13515,Lvl,1Fam,2Story,6,6,Gambrel,0,TA,TA,TA,TA,No,Unf,0,Unf,0,764,764,Ex,1060,764,0,1824,0,0,1,0,3,1,TA,8,1,1940,Unf,2,520,TA,TA,0,0,126,0,0,0,0,180500
34,4060,Lvl,TwnhsE,1Story,6,5,Gable,0,Gd,TA,Gd,TA,No,GLQ,266,Unf,0,1139,1405,Ex,1337,0,0,1337,1,0,2,0,2,1,Gd,5,0,1998,Fin,2,511,TA,TA,144,68,0,0,0,0,0,181000
35,3735,Lvl,TwnhsE,2Story,7,5,Hip,218,Gd,TA,Gd,TA,No,GLQ,450,Unf,0,241,691,Ex,713,739,0,1452,1,0,2,1,3,1,Gd,6,0,1999,Unf,2,506,TA,TA,0,34,0,0,0,0,0,183900
60,10120,Bnk,2fmCon,2.5Unf,7,4,Hip,0,Fa,TA,TA,TA,No,Unf,0,Unf,0,925,925,TA,964,925,0,1889,0,0,1,1,4,2,TA,9,1,1960,Unf,1,308,TA,TA,0,0,264,0,0,0,0,122000
89,13214,HLS,1Fam,1Story,9,5,Hip,0,Ex,TA,Ex,TA,Gd,Unf,0,Unf,0,2002,2002,Ex,2018,0,0,2018,0,0,2,0,3,1,Ex,10,1,2009,Fin,3,746,TA,TA,144,76,0,0,0,0,0,378500
,14100,Lvl,1Fam,1.5Fin,8,9,Gable,632,TA,Gd,TA,TA,Mn,Rec,192,Unf,0,536,728,Ex,1968,1479,0,3447,0,0,3,1,4,1,Gd,11,2,1982,Unf,3,1014,TA,TA,314,12,0,0,0,0,0,381000
78,11344,Lvl,1Fam,1.5Fin,5,5,Gable,180,TA,TA,TA,TA,No,BLQ,460,Unf,0,414,874,TA,874,650,0,1524,0,0,1,1,3,1,TA,7,0,1958,Unf,1,315,TA,TA,0,0,0,0,0,0,0,144000
,23595,Low,1Fam,1Story,7,6,Shed,0,Gd,TA,Gd,TA,Gd,GLQ,1258,Unf,0,74,1332,TA,1332,192,0,1524,2,0,0,1,0,1,Gd,4,1,1979,Fin,2,586,TA,TA,268,0,0,0,0,0,0,260000
,9156,Lvl,1Fam,1Story,6,7,Hip,0,TA,TA,TA,TA,No,Unf,0,Unf,0,1489,1489,Gd,1489,0,0,1489,0,0,2,0,3,1,Gd,7,1,1968,RFn,2,462,TA,TA,0,0,0,0,0,0,0,185750
,13526,Lvl,1Fam,1Story,5,6,Hip,114,TA,TA,TA,TA,No,BLQ,560,LwQ,375,0,935,TA,935,0,0,935,1,0,1,0,3,1,TA,5,0,1965,Unf,1,288,TA,TA,180,0,0,0,0,0,0,137000
124,11512,Lvl,1Fam,SLvl,6,7,Gable,84,TA,TA,TA,TA,Av,ALQ,719,Unf,0,300,1019,Gd,1357,0,0,1357,1,0,1,0,2,1,Ex,5,1,1959,RFn,1,312,TA,TA,0,0,0,0,163,0,0,177000
53,5362,Lvl,1Fam,1.5Fin,5,6,Gable,0,TA,TA,TA,TA,No,Unf,0,Unf,0,661,661,Ex,661,589,0,1250,0,0,2,0,3,1,TA,8,1,1985,Unf,2,552,TA,TA,242,0,81,0,0,0,0,139000
95,11345,Lvl,Duplex,2Story,5,5,Gable,567,TA,TA,TA,TA,No,Rec,220,Unf,0,708,928,Gd,928,992,0,1920,0,0,2,0,4,2,TA,10,0,1948,Unf,2,400,TA,Fa,0,0,0,0,0,0,0,137000
,12936,Lvl,1Fam,2Story,6,6,Gable,0,TA,TA,TA,Gd,No,BLQ,593,Unf,0,130,723,TA,735,660,0,1395,0,1,1,1,3,1,TA,6,1,1972,Unf,2,497,TA,TA,294,116,0,0,0,0,0,162000
,17871,Lvl,1Fam,SLvl,6,5,Gable,359,TA,TA,Gd,TA,Av,ALQ,528,Unf,0,1152,1680,Fa,1724,0,0,1724,1,0,1,1,3,1,TA,7,1,1967,RFn,2,480,TA,TA,0,0,0,0,0,0,0,197900
75,9473,Lvl,1Fam,2Story,8,5,Gable,,Gd,TA,Gd,TA,No,GLQ,804,Unf,0,324,1128,Ex,1128,903,0,2031,1,0,2,1,3,1,Gd,7,1,2002,RFn,2,577,TA,TA,0,211,0,0,0,0,0,237000
60,7500,Lvl,1Fam,1.5Fin,4,4,Gable,0,TA,Gd,TA,TA,No,Unf,0,Unf,0,698,698,TA,698,430,0,1128,0,0,1,0,2,1,TA,6,0,1980,RFn,2,528,TA,TA,30,0,164,0,0,0,0,68400
67,9808,Lvl,1Fam,1Story,7,5,Gable,110,Gd,TA,Gd,TA,No,GLQ,788,Unf,0,785,1573,Ex,1573,0,0,1573,1,0,2,0,3,1,Gd,6,0,2002,RFn,2,544,TA,TA,0,72,0,0,0,0,0,227000
50,8049,Lvl,1Fam,1Story,7,5,Hip,54,TA,TA,Gd,TA,No,ALQ,1053,Unf,0,256,1309,TA,1339,0,0,1339,1,0,2,0,2,1,TA,6,1,1990,Fin,2,484,Gd,Gd,0,58,0,0,90,0,0,180000
61,8800,Lvl,1Fam,1Story,5,7,Gable,0,TA,TA,Gd,TA,Mn,LwQ,532,Rec,144,364,1040,TA,1040,0,0,1040,0,0,2,0,3,1,Gd,5,0,1977,Unf,2,484,TA,TA,0,0,0,0,288,0,0,150500
94,9400,Low,Duplex,2Story,6,5,Mansard,0,TA,TA,TA,TA,Av,Unf,0,Unf,0,912,912,TA,912,912,0,1824,0,0,2,2,4,2,TA,8,0,,,0,0,,,128,0,0,0,0,0,0,139000
50,9638,Lvl,1Fam,1.5Fin,6,7,Gable,0,TA,TA,TA,TA,No,Unf,0,Unf,0,804,804,Ex,1699,748,0,2447,0,0,2,0,4,1,Gd,10,1,1969,Unf,1,336,TA,TA,272,0,42,0,116,0,0,169000
50,6000,Lvl,1Fam,1.5Fin,6,6,Gable,0,TA,Fa,TA,TA,No,Unf,0,Unf,0,780,780,Ex,825,587,0,1412,0,0,1,0,4,1,TA,6,1,1939,Unf,1,280,TA,TA,45,0,0,0,0,0,0,132500
,9790,Lvl,1Fam,1Story,6,5,Hip,451,TA,TA,TA,TA,No,ALQ,569,Rec,81,678,1328,TA,1328,0,0,1328,1,0,1,1,3,1,TA,6,2,1963,Unf,2,528,TA,TA,0,26,0,0,0,0,0,143000
,36500,Low,1Fam,1Story,5,5,Gable,621,TA,Gd,TA,TA,Av,Rec,812,Unf,0,812,1624,Fa,1582,0,0,1582,0,1,2,0,4,1,TA,7,0,1964,Unf,2,390,TA,TA,168,198,0,0,0,0,0,190000
40,5664,Lvl,TwnhsE,1Story,8,5,Gable,0,Gd,TA,Gd,TA,No,GLQ,1158,Unf,0,343,1501,Ex,1659,0,0,1659,1,0,2,0,2,1,Ex,5,1,2000,Fin,2,499,TA,TA,212,59,0,0,0,0,0,278000
86,11065,Lvl,1Fam,2Story,8,5,Gable,788,Gd,TA,Gd,TA,Mn,Unf,0,Unf,0,1085,1085,Ex,1120,850,0,1970,0,0,2,1,3,1,Ex,8,1,2006,Fin,3,753,TA,TA,177,74,0,0,0,0,0,281000
,14112,Lvl,1Fam,SLvl,5,7,Hip,86,TA,TA,TA,TA,Av,GLQ,1014,Unf,0,138,1152,TA,1152,0,0,1152,1,0,1,0,3,1,TA,6,1,1964,RFn,2,484,TA,TA,227,0,0,0,0,0,0,180500
21,1680,Lvl,Twnhs,2Story,5,7,Gable,268,TA,TA,TA,TA,No,ALQ,231,Unf,0,399,630,TA,630,672,0,1302,0,0,2,1,3,1,TA,6,0,1972,Unf,1,264,TA,TA,185,0,0,0,0,0,0,119500
60,6600,Lvl,1Fam,2Story,5,4,Gable,0,TA,TA,TA,TA,No,Unf,0,Unf,0,994,994,TA,1378,994,0,2372,0,0,2,0,4,2,TA,11,0,1985,RFn,1,432,TA,TA,0,287,0,0,0,0,0,107500
78,10140,Lvl,1Fam,2Story,7,5,Gable,0,TA,TA,Gd,TA,No,GLQ,194,Unf,0,638,832,TA,832,832,0,1664,0,0,2,1,4,1,TA,8,1,1976,RFn,2,528,TA,TA,0,28,0,0,259,0,0,162900
60,8172,Lvl,1Fam,1Story,5,7,Hip,0,TA,TA,TA,TA,No,Rec,167,Unf,0,697,864,TA,864,0,0,864,1,0,1,0,2,1,TA,5,0,1957,Unf,2,572,TA,TA,0,0,0,0,0,0,0,115000
70,8400,Lvl,1Fam,1Story,5,5,Hip,168,TA,TA,TA,TA,Av,BLQ,1016,Unf,0,36,1052,Gd,1052,0,0,1052,1,0,1,1,3,1,TA,5,0,1968,RFn,1,288,TA,TA,356,0,0,0,0,0,0,138500
80,8700,Lvl,1Fam,1Story,5,6,Hip,148,TA,Gd,TA,TA,Mn,ALQ,776,Unf,0,344,1120,Gd,1128,0,0,1128,1,0,2,0,3,1,TA,6,0,1963,RFn,2,525,TA,TA,192,20,123,0,0,0,0,155000
35,3675,Lvl,TwnhsE,SFoyer,6,5,Gable,82,TA,TA,Gd,TA,Gd,GLQ,547,Unf,0,0,547,Gd,1072,0,0,1072,1,0,2,0,2,1,TA,5,0,2005,Fin,2,525,TA,TA,0,44,0,0,0,0,0,140000
313,63887,Bnk,1Fam,2Story,10,5,Hip,796,Ex,TA,Ex,TA,Gd,GLQ,5644,Unf,0,466,6110,Ex,4692,950,0,5642,2,0,2,1,3,1,Ex,12,3,2008,Fin,2,1418,TA,TA,214,292,0,0,0,480,0,160000
75,7500,Lvl,1Fam,1Story,5,7,Hip,0,TA,TA,TA,TA,No,LwQ,340,Rec,906,0,1246,Ex,1246,0,0,1246,1,0,1,1,3,1,Gd,6,0,1959,RFn,1,305,TA,TA,218,0,0,0,0,0,0,154000
,10762,Lvl,1Fam,2Story,7,5,Gable,344,Gd,TA,Gd,TA,No,GLQ,694,Unf,0,284,978,Ex,1005,978,0,1983,0,0,2,1,3,1,Gd,9,1,1999,Fin,2,490,TA,TA,0,0,0,0,0,0,0,225000
,7500,Bnk,1Fam,2Story,6,7,Gable,0,TA,TA,TA,TA,No,BLQ,547,Unf,0,224,771,Fa,753,741,0,1494,0,0,1,0,3,1,Gd,7,2,1942,Unf,1,213,TA,TA,0,0,0,0,224,0,0,177500
92,10120,Lvl,1Fam,2Story,8,5,Hip,391,Gd,TA,Gd,TA,No,GLQ,740,Unf,0,425,1165,Ex,1203,1323,0,2526,1,0,2,1,4,1,Gd,8,1,1994,RFn,3,844,TA,TA,309,78,0,0,0,0,0,290000
73,8688,Lvl,1Fam,1Story,7,5,Gable,228,Gd,TA,Gd,TA,Av,Unf,0,Unf,0,1616,1616,Ex,1616,0,0,1616,0,0,2,0,3,1,Gd,7,0,2005,RFn,3,834,TA,TA,208,59,0,0,0,0,0,232000
32,3363,Lvl,TwnhsE,2Story,7,5,Gable,117,Gd,TA,Gd,TA,No,Unf,0,Unf,0,976,976,Ex,976,732,0,1708,0,0,2,0,3,1,Gd,7,0,2004,Unf,2,380,TA,TA,0,40,0,0,0,0,0,130000
108,13173,Lvl,1Fam,1Story,9,5,Hip,300,Gd,TA,Ex,TA,No,GLQ,1572,Unf,0,80,1652,Ex,1652,0,0,1652,1,0,2,0,2,1,Ex,6,2,2006,Fin,2,840,TA,TA,404,102,0,0,0,0,0,325000
48,6955,Lvl,TwnhsE,1Story,7,5,Gable,94,Gd,TA,Gd,TA,No,Unf,0,Unf,0,1368,1368,Ex,1368,0,0,1368,0,0,2,0,2,1,Gd,6,1,2005,RFn,2,474,TA,TA,132,35,0,0,0,0,0,202500
60,8072,Lvl,1Fam,1Story,5,5,Gable,0,TA,Gd,Gd,Gd,No,ALQ,746,Unf,0,244,990,Ex,990,0,0,990,1,0,1,0,3,1,TA,5,0,2000,Unf,2,480,TA,TA,0,64,0,0,0,0,0,138000
100,12000,Lvl,1Fam,1Story,5,7,Gable,0,TA,TA,TA,TA,No,GLQ,144,ALQ,608,172,924,Ex,1122,0,0,1122,1,0,1,0,2,1,Gd,6,0,1948,Unf,2,528,TA,TA,0,36,0,0,0,0,0,147000
,7153,Lvl,1Fam,1Story,6,5,Gable,88,TA,TA,Gd,TA,No,GLQ,1200,Unf,0,78,1278,Gd,1294,0,0,1294,1,0,2,0,3,1,Gd,6,0,1991,RFn,2,496,TA,TA,112,51,0,0,0,0,0,179200
100,17500,Lvl,1Fam,1Story,7,8,Gable,0,Gd,Gd,Gd,TA,Av,GLQ,1406,Unf,0,496,1902,TA,1902,0,0,1902,1,0,2,0,3,1,Ex,7,2,1959,Fin,2,567,TA,TA,0,207,162,0,0,0,0,335000
68,8814,Lvl,1Fam,1Story,7,5,Gable,80,Gd,TA,Gd,TA,No,GLQ,925,Unf,0,349,1274,Ex,1274,0,0,1274,1,0,2,0,3,1,Gd,6,0,2005,RFn,2,508,TA,TA,264,98,0,0,0,0,0,203000
,9572,Lvl,1Fam,2Story,8,5,Gable,336,Gd,TA,Ex,TA,No,GLQ,482,Unf,0,971,1453,Ex,1453,1357,0,2810,0,0,2,1,4,1,Gd,9,1,1990,RFn,2,750,Gd,Gd,500,0,0,0,0,0,0,302000
108,14774,Lvl,1Fam,2Story,9,5,Gable,165,Gd,TA,Gd,TA,No,Unf,0,Unf,0,1393,1393,Ex,1422,1177,0,2599,0,0,2,1,4,1,Gd,10,1,1999,Fin,3,779,TA,TA,668,30,0,0,0,0,0,333168
60,8190,Lvl,1Fam,1Story,4,6,Hip,0,TA,TA,TA,TA,No,Rec,732,Unf,0,216,948,Ex,948,0,0,948,1,0,1,0,3,1,TA,5,1,1956,Unf,1,280,TA,TA,0,36,0,0,0,0,0,119000
85,11075,Lvl,1Fam,2Story,6,5,Gable,0,TA,TA,Fa,TA,Mn,ALQ,500,LwQ,276,176,952,TA,1092,1020,0,2112,0,0,2,1,4,1,TA,9,2,1969,Unf,2,576,TA,TA,280,0,0,0,0,0,0,206900
61,10226,Lvl,1Fam,1Story,8,5,Gable,270,Gd,TA,Ex,TA,Gd,Unf,0,Unf,0,1622,1622,Ex,1630,0,0,1630,1,0,2,0,3,1,Ex,8,1,2008,RFn,3,860,TA,TA,172,42,0,0,0,0,0,295493
47,4230,Lvl,TwnhsE,1Story,7,5,Gable,0,Gd,TA,Ex,Gd,No,Unf,0,Unf,0,1352,1352,Ex,1352,0,0,1352,0,0,2,0,2,1,Gd,5,1,2006,RFn,2,466,TA,TA,0,241,0,0,0,0,0,208900
,14781,Lvl,1Fam,1Story,8,5,Hip,178,Gd,TA,Gd,TA,Gd,Unf,0,Unf,0,1753,1753,Ex,1787,0,0,1787,0,0,2,0,3,1,Gd,7,1,2001,RFn,3,748,TA,TA,198,150,0,0,0,0,0,275000
75,10215,Bnk,1Fam,1Story,4,5,Hip,132,TA,TA,TA,TA,No,ALQ,492,Unf,0,372,864,Ex,948,0,0,948,0,0,1,0,3,1,TA,5,0,1954,Unf,1,248,TA,TA,0,0,0,0,0,0,0,111000
70,8400,Lvl,1Fam,1Story,6,3,Hip,0,TA,TA,TA,TA,No,ALQ,189,Rec,661,628,1478,Gd,1478,0,0,1478,1,0,1,1,3,1,TA,6,2,1957,RFn,2,442,TA,TA,114,0,0,0,216,0,0,156500
,6627,Lvl,1Fam,1Story,3,6,Hip,0,TA,TA,,,,,0,,0,0,0,TA,720,0,0,720,0,0,1,0,2,1,TA,4,0,1955,Unf,1,287,TA,Fa,0,0,0,0,0,0,0,72500
107,10186,Lvl,1Fam,2Story,7,5,Gable,0,Gd,TA,Gd,TA,No,GLQ,674,Unf,0,76,750,Ex,1061,862,0,1923,1,0,2,1,3,1,Gd,8,1,1992,RFn,2,564,TA,TA,240,39,0,0,0,0,0,190000
50,5330,HLS,1Fam,1Story,4,7,Hip,0,Fa,TA,TA,TA,No,LwQ,280,Unf,0,140,420,Gd,708,0,0,708,0,0,1,0,2,1,Fa,5,0,,,0,0,,,164,0,0,0,0,0,0,82500
75,9986,Lvl,1Fam,1Story,8,5,Gable,428,Gd,TA,Ex,TA,Av,Unf,0,Unf,0,1795,1795,Ex,1795,0,0,1795,0,0,2,0,2,1,Gd,7,1,2007,RFn,3,895,TA,TA,0,49,0,0,0,0,0,147000
40,3636,Lvl,1Fam,1Story,4,4,Gable,0,TA,TA,TA,Fa,No,Unf,0,Unf,0,796,796,Fa,796,0,0,796,0,0,1,0,2,1,TA,5,0,,,0,0,,,0,0,100,0,0,0,0,55000
70,4270,Bnk,1Fam,1Story,3,6,Gable,0,TA,TA,TA,TA,No,Rec,544,Unf,0,0,544,Ex,774,0,0,774,0,0,1,0,3,1,Gd,6,0,,,0,0,,,0,0,286,0,0,0,0,79000
60,6600,Lvl,1Fam,1Story,5,9,Gable,0,Gd,Gd,TA,TA,No,ALQ,641,Unf,0,175,816,Ex,816,0,0,816,0,1,1,0,3,1,Gd,5,1,1982,Unf,1,264,TA,TA,0,0,0,0,0,0,0,130500
60,10440,Lvl,1Fam,1.5Fin,6,7,Gable,0,Gd,Gd,Gd,TA,No,LwQ,493,Unf,0,1017,1510,Ex,1584,1208,0,2792,0,0,2,0,5,1,TA,8,2,1920,Unf,2,520,Fa,TA,0,547,0,0,480,0,1150,256000
63,9084,Lvl,1Fam,2Story,7,5,Hip,0,TA,TA,Gd,TA,No,Unf,0,Unf,0,935,935,Gd,955,677,0,1632,0,0,2,1,3,1,TA,8,1,1998,Fin,2,462,TA,TA,0,28,0,0,0,0,0,176500
85,10000,Lvl,1Fam,1Story,8,5,Hip,410,Gd,TA,Gd,Gd,Av,Unf,0,Unf,0,1588,1588,Ex,1588,0,0,1588,0,0,2,0,3,1,Gd,7,1,2006,RFn,3,825,TA,TA,144,45,0,0,0,0,0,227000
55,10780,Lvl,1Fam,SLvl,5,5,Gable,0,TA,TA,TA,TA,Av,ALQ,483,Unf,0,428,911,Gd,954,0,0,954,0,0,1,0,3,1,TA,6,0,1976,Unf,2,576,TA,TA,0,0,0,0,0,0,0,132500
67,8877,Lvl,1Fam,1Story,4,6,Gable,0,TA,TA,TA,TA,Mn,ALQ,690,Unf,0,126,816,Ex,816,0,0,816,1,0,1,0,2,1,TA,3,1,1958,Unf,1,288,Fa,Fa,0,0,0,0,0,0,0,100000
60,7200,Lvl,1Fam,1.5Fin,5,6,Gable,0,TA,TA,TA,TA,No,Unf,0,Unf,0,803,803,Ex,803,557,0,1360,0,0,1,1,2,1,Gd,6,0,1951,Unf,1,297,TA,TA,0,65,190,0,0,0,0,125500
24,2368,Lvl,TwnhsE,2Story,5,6,Gable,312,TA,TA,TA,TA,No,LwQ,765,Unf,0,0,765,TA,765,600,0,1365,0,0,1,1,3,1,TA,7,0,1970,Unf,2,440,TA,TA,0,36,0,0,0,0,0,125000
80,9650,Lvl,1Fam,1Story,6,5,Gable,360,TA,TA,Gd,TA,No,ALQ,686,Unf,0,664,1350,TA,1334,0,0,1334,0,1,2,0,2,1,TA,6,1,1977,RFn,2,630,TA,TA,0,16,0,0,0,0,0,167900
87,9246,Lvl,Duplex,1Story,5,5,Gable,564,TA,TA,TA,TA,No,Unf,0,Unf,0,1656,1656,TA,1656,0,0,1656,0,0,2,0,4,2,TA,8,0,1973,Unf,2,506,TA,TA,0,211,0,0,0,0,0,135000
153,4118,Bnk,1Fam,1Story,4,4,Gable,0,TA,TA,TA,TA,No,Unf,0,Unf,0,693,693,Fa,693,0,0,693,0,0,1,0,2,1,Fa,4,0,,,0,0,,,0,20,0,0,0,0,0,52500
95,13450,Lvl,1Fam,2Story,7,5,Gable,0,Gd,TA,Gd,TA,No,GLQ,700,Unf,0,216,916,Ex,920,941,0,1861,1,0,2,1,3,1,Gd,8,0,2002,RFn,2,492,TA,TA,146,91,0,0,0,0,0,200000
120,9560,Lvl,1Fam,1Story,5,7,Hip,0,TA,Gd,TA,TA,Mn,Rec,360,Unf,0,504,864,Ex,864,0,0,864,0,0,1,0,3,1,TA,5,0,1972,RFn,1,288,TA,TA,0,0,0,0,0,0,0,128500
70,8294,Lvl,1Fam,1Story,4,5,Gable,0,TA,TA,TA,TA,No,Unf,0,Unf,0,858,858,TA,872,0,0,872,0,0,1,0,3,1,TA,5,0,1974,Unf,4,480,TA,TA,0,0,0,0,0,0,0,123000
66,13695,Lvl,1Fam,1Story,6,5,Gable,0,TA,TA,Gd,TA,No,GLQ,814,Unf,0,300,1114,Ex,1114,0,0,1114,1,0,1,0,3,1,Gd,6,0,2004,Unf,2,576,TA,TA,0,78,0,0,0,0,0,155000
,9375,Lvl,1Fam,2Story,8,5,Gable,149,Gd,TA,Gd,TA,No,Unf,0,Unf,0,1284,1284,Ex,1284,885,0,2169,0,0,2,1,3,1,Gd,7,1,2002,RFn,2,647,TA,TA,192,87,0,0,0,0,0,228500
57,7558,Bnk,1Fam,1.5Fin,6,6,Gable,0,TA,TA,TA,TA,No,Unf,0,Unf,0,896,896,Gd,1172,741,0,1913,0,0,1,1,3,1,TA,9,1,1929,Unf,2,342,Fa,Fa,0,0,0,0,0,0,0,177000
85,11103,Lvl,1Fam,2Story,7,5,Gable,0,Gd,TA,Gd,TA,No,Unf,0,Unf,0,728,728,Ex,728,728,0,1456,0,0,2,1,3,1,Gd,8,1,2006,Fin,2,440,TA,TA,0,0,0,0,0,0,0,155835
50,6000,Lvl,1Fam,1Story,4,4,Hip,0,TA,TA,TA,TA,No,ALQ,250,Unf,0,710,960,Gd,960,0,0,960,0,0,1,0,2,1,Fa,5,0,1997,Unf,1,308,TA,TA,0,0,168,0,0,0,0,108500
,20781,Lvl,1Fam,1Story,7,7,Hip,0,TA,TA,TA,TA,No,BLQ,297,Rec,68,1203,1568,TA,2156,0,0,2156,0,0,2,0,3,1,TA,9,1,1968,RFn,2,508,Gd,TA,0,80,0,290,0,0,0,262500
93,15306,HLS,1Fam,1Story,8,5,Gable,100,Gd,TA,Ex,TA,Gd,GLQ,80,Unf,0,1652,1732,Ex,1776,0,0,1776,1,0,2,0,3,1,Gd,7,1,2006,Fin,3,712,TA,TA,0,0,0,0,0,0,0,283463
,16196,Low,1Fam,1Story,7,5,Gable,0,Gd,TA,Gd,TA,Gd,GLQ,1443,Unf,0,39,1482,Ex,1494,0,0,1494,1,0,2,0,3,1,Gd,5,1,1998,RFn,2,514,TA,TA,402,25,0,0,0,0,0,215000
50,5250,Lvl,1Fam,2Story,8,5,Gable,0,TA,Gd,TA,Fa,No,LwQ,259,Unf,0,425,684,Fa,938,1215,205,2358,0,0,2,0,4,1,TA,8,0,,,0,0,,,0,54,20,0,0,0,0,122000
91,11643,Lvl,Duplex,2Story,5,5,Gable,368,TA,TA,TA,TA,No,LwQ,500,Unf,0,748,1248,TA,1338,1296,0,2634,1,1,2,2,6,2,TA,12,0,1969,Unf,4,968,TA,TA,0,0,0,0,0,0,0,200000
